year,klemsindid,grossoutputnom,capitalnom,labornom,intermediatenom,grossoutputcon,capitalcon,laborcon,intermediatecon
1972,18,18194.2,1215.5,5767.8,11211.0,65655.5,8201.5,41655.8,43610.7
1973,18,19689.6,1222.2,6434.4,12033.0,66937.9,8692.6,43659.0,43608.9
1974,18,21671.3,2311.1,5614.2,13746.0,64239.1,9107.6,43846.6,42223.9
1975,18,22627.0,1902.0,7036.0,13689.0,61280.8,9438.0,40339.3,38147.9
1976,18,24931.9,1487.5,8352.4,15092.0,64445.7,9744.3,42435.8,39949.2
1977,18,28619.8,2169.2,9032.5,17418.0,69789.3,10268.3,44855.5,43486.3
1978,18,31439.0,2161.8,10200.1,19077.0,70822.4,10826.5,46394.9,44479.9
1979,18,34987.0,2372.2,11089.8,21525.0,70806.0,11337.0,46769.7,45570.0
1980,18,38329.5,2808.5,11577.0,23944.0,66338.0,11839.8,44951.3,45461.3
1981,18,42264.0,4379.6,13111.4,24773.0,69362.7,12558.2,44768.0,43893.4
1982,18,44372.0,4510.5,13578.5,26283.0,70338.2,13319.9,42943.2,45692.9
1983,18,44488.5,4556.9,14144.6,25787.0,68590.3,13309.9,43745.2,43484.9
1984,18,47757.8,5992.6,15158.2,26607.0,72223.1,13946.5,46321.0,43962.5
1985,18,48424.8,7517.7,15443.1,25464.0,72830.2,14823.4,44732.1,41823.1
1986,18,49747.6,7155.3,16105.3,26487.0,73955.6,15484.3,45065.7,43402.8
1987,18,58339.6,7356.4,17125.3,33858.0,85624.1,16281.4,46745.8,53656.0
1988,18,64985.0,11654.8,19899.2,33431.0,91633.8,16812.7,49807.0,50202.7
1989,18,68215.3,12046.7,20973.6,35195.0,92084.7,17357.0,49864.9,51256.1
1990,18,73583.7,14940.6,22101.1,36542.0,95969.2,17967.0,50039.8,52170.1
1991,18,76075.9,15260.4,23083.5,37732.0,96706.1,18548.0,50028.8,53331.4
1992,18,80753.4,15581.7,25082.7,40089.0,100371.8,19230.1,51123.4,56002.7
1993,18,86562.4,14442.6,26813.8,45306.0,105503.8,19716.4,53277.3,62245.5
1994,18,88892.1,13637.5,28016.6,47238.0,106485.1,19855.2,55768.2,63398.2
1995,18,94053.4,13681.0,29241.3,51131.0,110247.0,20062.1,55764.3,65640.1
1996,18,99221.4,17821.5,31498.9,49901.0,115445.3,20619.9,57239.8,64371.8
1997,18,99733.2,18452.5,33910.7,47370.0,118787.3,21396.4,57440.9,61287.1
1998,18,105504.8,17235.3,38050.5,50219.0,124689.4,22526.1,58573.7,65466.9
1999,18,108372.5,18513.5,39143.0,50716.0,126883.1,23690.1,59057.6,65713.9
2000,18,116206.8,18006.4,41236.4,56964.0,134879.4,24522.6,58445.0,72118.2
2001,18,113784.0,16043.2,41311.8,56429.0,130571.4,25470.5,54272.1,71806.3
2002,18,122071.3,21092.6,39745.7,61233.0,138948.2,26893.4,53154.3,78150.2
2003,18,127074.2,19692.9,42256.3,65125.0,142843.3,28239.6,51577.2,81504.1
2004,18,128720.5,18032.2,45659.3,65029.0,142426.1,29056.2,52600.2,77185.8
2005,18,142605.3,19554.1,46481.2,76570.0,154282.0,29431.5,52355.9,86325.7
2006,18,150210.6,21247.5,48835.1,80128.0,158851.6,30177.5,52087.0,86104.5
2007,18,151666.4,22046.9,49646.5,79973.0,157182.2,30799.4,51293.3,83190.8
2008,18,158122.7,23754.6,50963.1,83405.0,159708.2,31278.3,52322.0,81715.1
2009,18,149166.7,31551.4,48464.2,69151.0,149166.7,31551.4,48464.2,69151.0
2010,18,154131.8,31848.6,49187.1,73096.0,152040.6,31820.8,48549.8,70349.6
2011,18,156707.9,30995.5,46881.4,78831.0,150792.2,32246.5,48629.7,72121.5
2012,18,153997.8,30657.5,47865.3,75475.0,146482.2,32757.5,51287.6,68656.7
2013,18,162261.6,29476.4,47232.2,85553.0,153086.4,33686.7,51946.8,77467.7
2014,18,162951.1,29416.0,48949.1,84586.0,153307.5,35068.8,51253.0,76373.6
1947,19,45010.9,4939.7,5559.2,34512.0,242429.1,38358.1,92591.1,174039.3
1948,19,44382.7,5466.6,5922.1,32994.0,221633.7,39860.8,94170.7,155054.3
1949,19,43800.7,5520.6,6028.1,32252.0,241714.5,40886.2,92151.6,167152.1
1950,19,45380.2,5577.8,6362.4,33440.0,244401.8,41170.6,94803.3,168463.5
1951,19,49942.3,5582.2,7143.1,37217.0,235738.0,41059.1,96385.6,162647.5
1952,19,50466.4,6294.2,7586.1,36586.0,242924.1,40746.5,97288.0,162712.9
1953,19,55636.7,6464.0,8125.7,41047.0,282052.0,40260.7,97959.2,193062.4
1954,19,57402.8,6079.9,8489.8,42833.0,281927.2,40081.5,96296.3,201643.0
1955,19,56367.3,6761.5,8726.8,40879.0,293063.3,40259.2,97359.6,198326.2
1956,19,57200.0,6306.4,9337.6,41556.0,299383.9,40391.3,97407.4,201640.1
1957,19,57724.7,6376.6,9696.2,41652.0,291573.6,40515.6,95729.1,196945.5
1958,19,64908.4,7106.3,9925.1,47877.0,310048.9,40719.6,92846.1,218287.5
1959,19,67866.0,7447.3,10553.7,49865.0,330437.1,40896.4,95203.1,230835.1
1960,19,70174.6,7367.6,11050.0,51757.0,342231.7,41152.1,95694.5,238985.1
1961,19,72654.2,7586.5,11379.7,53688.0,348607.6,41467.6,96211.6,245846.7
1962,19,75358.0,7938.7,11774.3,55645.0,358862.7,42226.9,97646.6,249977.5
1963,19,74841.7,8453.6,12044.1,54344.0,357003.6,43348.6,98059.9,245079.8
1964,19,77761.6,8697.4,12765.2,56299.0,370529.7,44779.9,99758.9,252983.8
1965,19,80216.5,8915.4,13299.2,58002.0,371938.8,46511.1,100728.5,252853.2
1966,19,85716.4,9889.1,14054.3,61773.0,377386.8,49007.4,102181.9,254650.0
1967,19,90010.1,9854.8,14771.2,65384.0,397927.5,51531.0,102823.7,273951.5
1968,19,93063.6,10233.4,15606.3,67224.0,402251.6,53498.8,100923.7,276198.7
1969,19,99058.6,9982.3,16774.3,72302.0,408667.7,55328.7,100455.3,280708.2
1970,19,104273.0,11178.7,17743.3,75351.0,412874.8,57371.3,98398.6,282202.9
1971,19,109110.8,12056.1,18487.7,78567.0,424167.1,59954.6,97330.2,293029.3
1972,19,120863.1,10894.8,19690.3,90278.0,449563.6,62917.8,96360.9,307916.4
1973,19,141155.6,9272.0,21289.6,110594.0,452991.8,65554.4,94611.9,306941.3
1974,19,167135.8,11089.8,23049.0,132997.0,474797.2,67442.5,92560.6,332392.8
1975,19,176505.0,18797.9,23834.1,133873.0,465041.6,70134.9,90745.0,322313.7
1976,19,184493.3,18422.4,26080.9,139990.0,492533.3,72643.2,92184.3,329450.3
1977,19,194917.4,19397.6,28300.8,147219.0,497814.1,74821.3,92860.1,337960.6
1978,19,218290.9,18922.4,30951.5,168417.0,511480.0,77473.9,93070.0,349608.7
1979,19,238461.7,18747.6,33978.1,185736.0,509408.6,80314.4,93042.2,352560.7
1980,19,260157.3,23055.6,36690.7,200411.0,515212.6,83178.6,91440.4,349916.2
1981,19,277940.1,25550.1,39542.0,212848.0,524393.3,86299.3,89733.5,365831.3
1982,19,288486.3,29786.8,41042.5,217657.0,535403.3,89451.0,86044.1,366617.3
1983,19,295637.6,33817.0,43086.6,218734.0,539230.8,90934.3,87392.5,360382.3
1984,19,311285.0,33349.1,44353.9,233582.0,546248.7,93055.4,87104.7,374967.1
1985,19,315045.8,36404.1,45451.6,233190.0,559703.8,96231.0,86889.1,384478.4
1986,19,321872.4,38748.2,47368.2,235756.0,564655.3,99180.3,87672.1,394227.7
1987,19,345933.5,39314.9,49664.6,256954.0,591570.8,101682.5,90638.7,413601.4
1988,19,373314.6,41818.2,51351.4,280145.0,605393.5,102908.7,91758.2,417914.8
1989,19,402977.9,46016.9,53005.0,303956.0,621111.5,104845.3,91662.5,443284.9
1990,19,418298.9,54679.5,55123.4,308496.0,619780.7,107359.2,92793.4,441326.4
1991,19,428819.4,57941.7,58170.8,312707.0,632168.2,109960.1,93739.9,448107.0
1992,19,442315.9,60800.9,60186.0,321329.0,646024.6,112873.1,94989.9,458033.8
1993,19,449981.1,58536.5,61793.6,329651.0,650221.7,114768.0,96772.4,460110.8
1994,19,460458.3,58698.0,62855.3,338905.0,661642.3,115919.5,97463.0,462126.4
1995,19,480134.2,71172.9,63627.3,345334.0,679660.1,117681.0,97860.8,459055.9
1996,19,495155.9,64415.0,64930.8,365810.0,671096.4,119453.4,99186.4,479725.7
1997,19,516999.4,66028.2,67340.2,383631.0,696049.4,120974.0,99101.6,504963.7
1998,19,526358.0,62922.7,74198.3,389237.0,719887.5,122657.9,98574.8,526209.3
1999,19,530934.5,83107.2,75471.3,372356.0,712549.6,125356.2,99618.0,513099.1
2000,19,547714.9,81183.8,78479.1,388052.0,722061.3,127154.5,97814.3,523418.5
2001,19,569728.9,90787.9,80208.0,398733.0,721402.8,128046.1,98070.3,519143.1
2002,19,559895.8,90700.9,81464.9,387730.0,710743.0,129377.6,98476.7,518938.4
2003,19,593450.9,90488.1,84861.8,418101.0,723287.1,130539.8,94715.8,525015.1
2004,19,622021.9,85420.7,87277.1,449324.0,721559.3,131394.3,94997.4,519179.6
2005,19,654498.6,86431.2,88455.4,479612.0,750924.7,132362.7,95265.4,549301.9
2006,19,659220.8,100511.4,88813.4,469896.0,754469.7,134426.1,96641.5,530656.1
2007,19,710578.0,96963.1,92428.9,521186.0,755564.5,135592.0,97829.5,532028.8
2008,19,770702.9,101892.0,94475.9,574335.0,748499.1,137036.7,97404.1,535310.8
2009,19,766269.1,138915.9,95657.2,531696.0,766269.1,138915.9,95657.2,531696.0
2010,19,795997.3,121540.4,99926.8,574530.0,765605.5,139988.0,97569.9,539393.9
2011,19,859757.1,109640.4,100008.7,650108.0,758179.3,141193.3,99114.0,539956.8
2012,19,898862.0,119867.0,102784.0,676211.0,764485.3,143268.1,100619.7,549555.1
2013,19,922148.5,125170.8,105734.6,691243.0,773551.1,146528.5,103686.3,557490.0
2014,19,947832.8,128555.2,110546.6,708731.0,766228.6,150459.1,102380.0,553860.6
1947,20,13268.4,1444.7,2978.7,8845.0,36306.7,2345.7,38495.8,34420.4
1948,20,13218.2,1554.4,3424.8,8239.0,34332.0,2566.5,40279.6,30161.8
1949,20,13165.5,1050.9,3059.6,9055.0,37780.1,2739.5,35483.2,36214.2
1950,20,15777.5,973.8,3487.7,11316.0,42283.2,2804.0,38328.0,43247.0
1951,20,16618.4,1420.4,3683.0,11515.0,39418.5,2869.6,37590.6,38608.5
1952,20,15029.4,979.0,3623.4,10427.0,40516.1,2890.6,35551.7,37343.3
1953,20,15257.5,825.0,3683.4,10749.0,42538.7,2826.7,35424.3,39879.1
1954,20,13697.5,613.6,3347.9,9736.0,39892.9,2776.4,31915.5,36923.5
1955,20,14754.5,887.0,3512.5,10355.0,42879.9,2751.1,32768.6,39488.2
1956,20,14217.4,851.8,3602.6,9763.0,41420.8,2744.0,31942.5,37107.6
1957,20,13488.5,780.1,3521.3,9187.0,39464.2,2716.8,30247.3,34538.9
1958,20,14276.5,843.0,3334.5,10099.0,43024.9,2670.3,28288.4,37990.4
1959,20,16120.4,971.5,3766.0,11383.0,47644.9,2622.6,29834.4,42610.6
1960,20,15783.4,1031.1,3741.3,11011.0,46179.8,2604.4,29173.9,40892.0
1961,20,15883.5,1013.1,3720.4,11150.0,47676.0,2598.9,28375.3,41805.7
1962,20,17202.4,1126.4,3986.1,12090.0,50858.1,2619.4,28942.7,44660.3
1963,20,17835.3,1192.6,4051.7,12591.0,52585.2,2668.3,28442.0,46427.0
1964,20,19186.9,1442.8,4346.1,13398.0,55790.9,2736.5,28631.9,48881.8
1965,20,20467.0,1719.2,4773.8,13974.0,59058.7,2855.2,29890.5,50316.9
1966,20,21906.0,1818.4,5285.7,14802.0,62726.2,3050.0,31145.3,52150.9
1967,20,22245.5,1664.5,5449.0,15132.0,63943.3,3252.2,30838.9,53277.9
1968,20,24268.2,1833.9,6070.3,16364.0,66367.2,3373.9,31427.5,55809.8
1969,20,25053.4,1864.5,6502.9,16686.0,67431.3,3495.1,31612.3,55509.0
1970,20,24458.9,2007.1,6571.8,15880.0,65704.2,3618.4,30174.6,51941.3
1971,20,26108.4,1894.3,6887.1,17327.0,69673.9,3744.2,29847.1,56078.1
1972,20,30240.1,1985.6,7733.5,20521.0,76028.5,3926.3,31277.3,63428.4
1973,20,34036.9,1772.2,8571.8,23693.0,77056.9,4103.4,31970.8,66276.0
1974,20,36234.1,1935.2,8828.9,25470.0,70105.9,4175.2,30275.1,60994.3
1975,20,34500.1,1949.0,8434.1,24117.0,68633.9,4212.6,27542.1,54942.5
1976,20,40846.5,2206.6,9803.8,28836.0,76082.9,4200.0,29801.3,62329.2
1977,20,46206.2,2833.1,10622.1,32751.0,84114.7,4225.3,29650.2,68306.7
1978,20,47356.6,2942.0,11504.5,32910.0,83147.6,4269.0,29747.6,65067.8
1979,20,49948.7,2939.2,12312.4,34697.0,82860.3,4266.7,29829.4,63048.8
1980,20,51286.5,2257.1,12893.4,36136.0,77486.3,4261.6,28521.0,58305.5
1981,20,54063.7,2484.2,13686.5,37893.0,74878.8,4276.3,27758.4,56681.9
1982,20,50410.8,2389.6,13010.3,35011.0,69084.6,4277.7,24764.4,51663.8
1983,20,56648.2,3542.2,14187.0,38919.0,77498.3,4241.9,25765.6,56535.4
1984,20,58985.4,3570.3,14765.1,40650.0,78588.6,4324.6,26223.3,57560.8
1985,20,56390.5,3689.5,14542.0,38159.0,75611.7,4396.1,24964.4,53934.2
1986,20,58520.2,4419.2,15489.0,38612.0,78032.1,4417.4,25343.1,54887.9
1987,20,67642.2,4215.5,16926.7,46500.0,88326.1,4468.9,27066.2,64087.5
1988,20,70746.3,4212.3,17838.1,48696.0,88609.4,4498.9,27381.8,63290.9
1989,20,73432.2,4377.2,18588.1,50467.0,89839.9,4553.0,27514.5,63730.6
1990,20,71671.1,5157.5,18296.7,48217.0,85936.6,4602.5,26798.5,59586.0
1991,20,71793.5,5339.3,18536.2,47918.0,85134.4,4635.4,25849.1,58430.2
1992,20,76743.4,6980.5,19723.9,50039.0,90246.2,4688.0,26477.6,60386.2
1993,20,80370.5,6633.0,20395.5,53342.0,94574.8,4755.3,26968.2,63640.3
1994,20,85157.2,6196.1,21032.1,57929.0,99851.8,4884.9,27656.1,67985.4
1995,20,86608.3,5654.4,20735.0,60219.0,98373.2,5005.7,26793.1,67747.1
1996,20,86451.8,6361.6,20470.2,59620.0,96812.5,5069.6,26207.0,66549.8
1997,20,89726.4,6467.3,20942.1,62317.0,100001.8,5142.5,26064.4,69610.0
1998,20,88516.9,6581.1,21488.8,60447.0,98816.3,5200.0,25517.9,68757.0
1999,20,87065.3,7178.5,21300.7,58586.0,99514.9,5220.8,24670.6,69405.6
2000,20,85257.7,6923.9,21054.8,57279.0,97143.8,5147.5,23937.8,66956.2
2001,20,77188.2,5795.5,19190.7,52202.0,87852.7,4997.5,21471.6,61580.0
2002,20,75869.8,5483.2,18641.6,51745.0,87252.3,4786.2,19939.7,62266.9
2003,20,72849.9,3780.3,14994.6,54075.0,83631.3,4558.9,17720.7,62902.0
2004,20,73018.5,5021.3,17235.2,50762.0,82400.1,4343.5,16862.7,57369.2
2005,20,76224.5,6238.6,14513.9,55472.0,83107.5,4184.6,15995.5,60865.3
2006,20,70945.5,6216.6,13922.9,50806.0,74879.7,4062.1,15218.9,53698.8
2007,20,63033.7,4549.3,14783.4,43701.0,65670.2,3946.0,14599.2,45285.1
2008,20,57335.5,3621.9,14157.5,39556.0,57820.4,3839.8,13375.4,38749.2
2009,20,46082.6,3736.7,11358.9,30987.0,46082.6,3736.7,11358.9,30987.0
2010,20,49837.7,3839.7,11681.0,34317.0,48683.8,3509.4,11155.8,33150.4
2011,20,52409.5,3597.7,11448.8,37363.0,47123.7,3391.6,10994.1,33739.1
2012,20,51713.3,3914.8,12043.5,35755.0,46538.9,3282.1,10977.2,31768.4
2013,20,53914.1,4158.9,12453.2,37302.0,48203.2,3212.9,10756.5,32666.3
2014,20,55325.3,4672.2,13252.1,37401.0,48780.1,3178.4,10599.2,32422.0
1947,21,14623.8,1251.4,2894.4,10478.0,47945.6,515.9,35267.7,44703.3
1948,21,14316.3,1456.9,3126.4,9733.0,45737.8,524.0,36968.1,39200.1
1949,21,14010.0,1261.1,3013.9,9735.0,48228.8,526.7,35576.3,41607.9
1950,21,14565.0,1137.8,3241.2,10186.0,48790.7,529.0,37340.3,41986.8
1951,21,15398.5,1596.9,3415.7,10386.0,46057.1,534.6,36904.2,38111.0
1952,21,15380.6,1406.2,3642.4,10332.0,50730.4,534.5,37492.3,40082.2
1953,21,16076.6,1315.7,3862.9,10898.0,53727.7,537.2,38167.5,42883.6
1954,21,16181.3,1188.2,3754.1,11239.0,54747.9,547.3,36087.6,44507.4
1955,21,17203.5,1260.4,3949.1,11994.0,58325.2,563.8,37751.0,47437.1
1956,21,17912.6,1275.0,4195.6,12442.0,58672.2,576.9,37554.5,48249.1
1957,21,17892.6,1166.1,4288.5,12438.0,58629.8,583.7,36696.0,47684.4
1958,21,18734.4,1216.4,4156.0,13362.0,61523.6,592.0,34977.0,51201.3
1959,21,20316.6,1275.2,4590.4,14451.0,64064.4,603.1,37460.0,54282.2
1960,21,20315.7,1327.0,4651.7,14337.0,63560.0,617.8,37262.2,53414.6
1961,21,20044.4,1301.5,4720.9,14022.0,62645.5,630.1,36570.2,52554.3
1962,21,21082.3,1396.4,5137.9,14548.0,65105.9,658.2,37811.2,53963.4
1963,21,21860.6,1429.5,5318.1,15113.0,67631.2,717.5,37502.2,55874.7
1964,21,22867.4,1445.3,5664.1,15758.0,69725.9,772.2,37632.4,57368.6
1965,21,24153.6,1678.4,6064.2,16411.0,72802.0,809.1,39255.3,59083.4
1966,21,25412.3,1955.2,6599.0,16858.0,73717.6,853.3,40838.2,59352.9
1967,21,26673.2,1920.8,6925.4,17827.0,77538.1,903.5,40289.9,62458.8
1968,21,28526.4,2021.8,7629.6,18875.0,80257.2,965.0,40254.3,63723.8
1969,21,30177.8,1978.4,8021.4,20178.0,81519.1,1039.0,39856.5,66031.8
1970,21,29501.3,2129.9,7984.4,19387.0,78350.4,1112.8,37665.9,62339.6
1971,21,30903.7,2118.4,8208.2,20577.0,80852.8,1198.4,36859.8,65104.7
1972,21,32251.9,2393.5,8838.4,21020.0,79250.9,1312.8,37960.0,63489.2
1973,21,34261.8,2269.0,9602.8,22390.0,80614.2,1424.6,39190.7,62084.1
1974,21,34941.8,2150.2,9889.6,22902.0,75718.2,1478.8,36924.1,55499.8
1975,21,35723.9,2647.7,9874.2,23202.0,74859.6,1515.2,33895.6,54569.8
1976,21,39121.4,2921.0,11418.5,24782.0,76956.4,1548.7,36865.3,55047.9
1977,21,43717.2,3873.1,12163.1,27681.0,80714.9,1582.8,36858.8,58687.2
1978,21,46464.8,4280.2,13290.6,28894.0,81959.3,1624.8,37300.4,58119.3
1979,21,47411.9,4676.8,14015.1,28720.0,77606.0,1655.0,36155.7,53728.4
1980,21,51284.8,4525.3,14904.4,31855.0,78362.6,1677.0,35444.8,54476.3
1981,21,55309.4,5011.6,16129.9,34168.0,78522.9,1705.5,35595.9,54262.5
1982,21,57726.8,5063.5,15797.3,36866.0,79005.9,1728.8,32950.1,57575.2
1983,21,59889.7,5674.7,16683.0,37532.0,80464.5,1720.4,33506.9,57358.6
1984,21,61026.1,4551.3,17631.8,38843.0,80375.8,1759.4,33999.1,57810.7
1985,21,59805.9,4635.4,17307.5,37863.0,77653.8,1808.7,31825.6,55869.0
1986,21,59658.5,4980.6,17652.9,37025.0,76401.3,1838.5,31183.7,54318.3
1987,21,66560.9,4552.9,18261.1,43747.0,83440.1,1877.9,32022.1,62189.2
1988,21,68827.3,4600.0,19113.3,45114.0,83492.6,1887.0,32456.8,61416.4
1989,21,67604.3,5417.5,19408.7,42778.0,79485.1,1903.0,32107.2,56810.8
1990,21,68506.0,5645.8,19538.2,43322.0,78138.1,1921.8,30684.6,55950.6
1991,21,69863.1,6074.9,19967.2,43821.0,78179.3,1939.0,29982.7,55672.6
1992,21,74629.1,6721.5,20886.7,47021.0,82197.7,1977.6,31323.0,58794.6
1993,21,76189.7,6508.1,21115.5,48566.0,83134.3,2024.9,31227.6,60079.7
1994,21,78026.6,6936.6,21086.1,50004.0,84731.5,2083.4,30810.4,61031.1
1995,21,77719.7,6441.6,20420.1,50858.0,83405.6,2152.4,28999.3,60219.8
1996,21,76809.0,6206.3,19788.7,50814.0,81856.5,2187.7,27356.1,59546.5
1997,21,80980.3,6385.8,18823.5,55771.0,86004.5,2210.2,25890.3,65061.1
1998,21,73590.7,4276.3,19151.4,50163.0,77574.9,2279.3,23782.2,58846.4
1999,21,71106.8,4323.8,18079.0,48704.0,74811.1,2354.4,21545.6,57787.0
2000,21,67788.7,5087.4,17075.3,45626.0,70929.9,2390.1,19721.1,53199.5
2001,21,57155.2,3794.0,15711.2,37650.0,59816.5,2323.7,16828.4,43678.0
2002,21,49572.2,4027.7,14141.5,31403.0,52151.9,2233.9,14324.0,36567.0
2003,21,43582.4,2182.5,13327.9,28072.0,45543.7,2189.0,12299.8,32103.2
2004,21,37912.9,2149.4,12439.5,23324.0,39376.9,2120.7,11771.1,26001.1
2005,21,36735.2,3059.1,10778.1,22898.0,37895.4,2084.4,11031.0,24916.8
2006,21,34517.0,2946.1,9907.9,21663.0,35284.8,2064.8,10487.4,22953.9
2007,21,26663.6,2025.9,9802.7,14835.0,27037.7,2051.1,9924.1,15304.1
2008,21,21618.9,1856.6,9694.3,10068.0,21735.6,1950.8,8989.5,10030.5
2009,21,17704.3,1875.0,8014.3,7815.0,17704.3,1875.0,8014.3,7815.0
2010,21,18569.1,1925.9,8556.2,8087.0,18484.2,1790.6,7727.3,7727.7
2011,21,25722.2,1971.0,8316.2,15435.0,24884.9,1753.9,7354.8,14089.3
2012,21,32108.0,2105.1,8106.9,21896.0,30544.6,1738.7,7553.4,19550.7
2013,21,32527.8,4457.8,5940.1,22130.0,30417.8,1669.3,7437.6,19303.7
2014,21,31885.7,5006.9,5084.8,21794.0,29456.7,1610.8,7112.3,18726.3
1947,22,7103.1,1388.6,1202.6,4512.0,52740.3,5183.8,22089.5,33402.4
1948,22,6942.3,1334.0,1354.3,4254.0,48902.4,5523.9,22809.0,29340.0
1949,22,6779.1,1202.3,1330.8,4246.0,49469.0,5784.1,21689.4,29909.8
1950,22,8127.5,1621.3,1530.2,4976.0,57888.8,5932.7,23808.1,34005.3
1951,22,10402.9,2197.5,1789.3,6416.0,62733.9,6140.8,25155.9,38509.1
1952,22,9656.7,1816.0,1888.7,5952.0,59342.7,6369.6,25259.1,36020.3
1953,22,10821.8,1856.8,2104.0,6861.0,67270.0,6552.0,26838.3,41549.1
1954,22,11008.8,1881.6,2191.2,6936.0,68038.4,6826.8,26796.7,41798.2
1955,22,12475.0,2206.0,2364.0,7905.0,75309.0,7186.0,28130.6,46692.3
1956,22,13522.3,2513.0,2585.4,8424.0,76389.2,7707.6,29004.2,47523.4
1957,22,13096.3,2257.6,2706.7,8132.0,72243.9,8334.8,28793.6,44943.1
1958,22,12435.4,2199.2,2760.2,7476.0,68238.1,8719.9,28364.5,41138.0
1959,22,14820.5,2483.1,3061.4,9276.0,81123.4,8908.0,30303.5,50355.6
1960,22,14482.6,2427.7,3195.9,8859.0,78276.4,9106.4,30615.8,47680.3
1961,22,14504.7,2475.9,3391.7,8637.0,80732.2,9311.6,31981.0,47063.0
1962,22,15493.0,2612.3,3630.7,9250.0,85486.5,9582.8,33960.2,50032.5
1963,22,16446.5,2632.7,3822.9,9991.0,91463.3,9937.6,35032.8,54116.6
1964,22,17208.7,2866.6,4048.1,10294.0,95387.6,10374.1,35925.0,55157.3
1965,22,18618.9,3092.3,4295.6,11231.0,102032.6,11076.4,37028.1,59473.6
1966,22,20378.3,3536.3,4742.0,12100.0,108728.2,12072.2,38987.8,62632.6
1967,22,21180.7,3393.4,5019.3,12768.0,110864.3,13071.8,39609.4,64822.1
1968,22,22424.7,3676.0,5450.6,13298.0,116635.6,13734.8,40014.6,66162.5
1969,22,24672.2,3886.8,6031.4,14754.0,124487.2,14322.6,41117.2,70681.2
1970,22,25132.2,3692.9,6292.3,15147.0,121883.5,15027.3,39928.7,70147.7
1971,22,25605.6,3728.9,6509.7,15367.0,122331.1,15534.9,38847.0,69124.2
1972,22,28371.9,4377.0,7137.9,16857.0,131763.8,15881.5,39374.3,73659.6
1973,22,32565.3,5245.5,7837.8,19482.0,141698.8,16306.2,39936.8,78471.0
1974,22,40317.5,5784.4,8617.1,25916.0,142628.9,16986.5,39357.1,87675.5
1975,22,41469.5,5530.2,8833.3,27106.0,129230.5,17883.6,36372.5,82239.1
1976,22,47375.6,6941.6,10237.0,30197.0,141073.3,18696.1,38662.9,86494.6
1977,22,52076.3,7147.9,11445.4,33483.0,149887.4,19477.1,39496.2,90784.1
1978,22,57012.4,7651.8,12650.6,36710.0,157157.4,20364.3,39852.4,93803.5
1979,22,63902.0,8868.3,14081.7,40952.0,156865.8,21298.2,39918.7,93731.0
1980,22,70315.1,8611.0,15367.1,46337.0,152212.3,22306.9,38598.5,93653.6
1981,22,76743.9,9426.2,16775.7,50542.0,153187.6,23125.4,38462.1,93897.1
1982,22,78505.9,10086.5,17527.4,50892.0,153824.9,23590.6,36403.4,93038.4
1983,22,82777.7,10516.3,18650.4,53611.0,162706.8,23735.7,37990.6,96655.6
1984,22,91528.5,12559.5,20247.0,58722.0,168244.8,24242.2,39620.6,101974.5
1985,22,91340.8,12922.1,21183.7,57235.0,167817.2,25121.0,39822.3,98696.3
1986,22,95816.7,13952.2,22306.6,59558.0,175271.3,25935.9,40020.1,103291.7
1987,22,104028.1,15997.7,23314.3,64716.0,180047.3,26576.0,41542.4,107860.0
1988,22,117465.2,20928.4,24578.8,71958.0,186834.5,27050.8,42663.9,112605.0
1989,22,126054.9,22386.9,25798.0,77870.0,189365.6,28230.3,43473.2,117147.1
1990,22,126330.9,20679.9,26656.0,78995.0,189371.7,29911.5,43665.8,116809.9
1991,22,124258.0,19555.1,27227.9,77475.0,189611.6,31316.3,43187.9,114295.2
1992,22,126039.3,18903.4,28767.9,78368.0,191692.3,32213.7,43593.9,114225.7
1993,22,126003.8,19361.7,29367.1,77275.0,192964.7,32607.8,43826.1,110842.6
1994,22,135735.4,21881.9,30022.5,83831.0,200150.2,32742.6,44182.7,117005.6
1995,22,165833.5,31165.2,31200.3,103468.0,201815.3,32979.0,44537.5,131164.7
1996,22,152520.6,27072.2,31093.4,94355.0,199564.7,33487.2,44503.6,122695.1
1997,22,148856.1,23535.8,31943.3,93377.0,203534.9,33978.8,44680.3,123570.1
1998,22,152902.0,23883.1,31990.9,97028.0,203949.2,34232.2,43589.5,129782.5
1999,22,155355.6,26658.2,32771.4,95926.0,206526.6,34271.2,42643.9,129000.4
2000,22,163490.9,28961.2,33305.7,101224.0,200725.1,34046.1,41841.8,128126.8
2001,22,154754.5,21019.4,32705.1,101030.0,190613.6,33637.3,39592.3,128667.9
2002,22,152188.6,22232.9,32067.6,97888.0,191641.5,33333.4,37915.3,127739.4
2003,22,148647.5,19284.1,31922.4,97441.0,186205.0,32906.1,35431.3,123404.0
2004,22,152794.1,21579.3,31408.8,99806.0,186440.3,32235.8,34495.4,119492.4
2005,22,159826.8,20441.6,31410.1,107975.0,186025.8,31377.4,33631.3,121346.1
2006,22,167340.4,26945.2,31138.2,109257.0,183947.5,31133.3,33323.7,116116.0
2007,22,173963.6,24190.2,31533.4,118240.0,185821.2,31063.6,32733.3,121732.5
2008,22,176970.2,19675.8,31298.4,125996.0,177117.4,30638.4,31649.7,120559.9
2009,22,159901.7,29817.8,28583.9,101500.0,159901.7,29817.8,28583.9,101500.0
